road	Z1036
km	6.819
type	RCC Girder Bridge
lrpName	LRP006d
name	BATAJURI
length	6
condition	B
structureNr	104871
est cost	0.245
roadName	Hashimpur-Rail Station-Bagicharhat-Borma Road
chainage	6.819
width	3.7
constructionYear	1982
spans	1
zone	Chittagong
circle	Chittagong
division	Dohazari
sub-division	Dohazari
lat	22.178694444444446
lon	91.99447222222223
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104871&vRoadID=328&vSurveyYear=2004&vSubdivID=280
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104871&vRoadID=328&vSurveyYear=2004&vSubdivID=280
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104871&vRoadID=328&vSurveyYear=2004&vSubdivID=280
