road	R240
km	19.233
type	Box Culvert
lrpName	LRP019b
name	BUGGURA BOX CULVERT
length	18.9
condition	C
structureNr	102184
est cost	0.6
roadName	Shaistaganj-Habiganj-Nabiganj-Sherpur (Auskandi) Road
chainage	19.233
width	9.75
constructionYear	2002
spans	3
zone	Sylhet
circle	Moulavi Bazar
division	Habiganj
sub-division	Habigonj
lat	24.406916666666664
lon	91.42791666666668
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102184&vRoadID=97&vSurveyYear=2004&vSubdivID=551
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102184&vRoadID=97&vSurveyYear=2004&vSubdivID=551
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102184&vRoadID=97&vSurveyYear=2004&vSubdivID=551
