road	R240
km	16.695
type	Baily with Steel Deck
lrpName	LRP016a
name	Kuy Bridge
length	88.5
condition	B
structureNr	121005
est cost	0.19
roadName	Shaistaganj-Habiganj-Nabiganj-Sherpur (Auskandi) Road
chainage	16.695
width	
constructionYear	
spans	
zone	Sylhet
circle	Moulavi Bazar
division	Habiganj
sub-division	Habigonj
lat	24.3912774 
lon	91.4126389 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121005&vRoadID=97&vSurveyYear=2013&vSubdivID=551
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121005&vRoadID=97&vSurveyYear=2013&vSubdivID=551
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121005&vRoadID=97&vSurveyYear=2013&vSubdivID=551
