road	R240
km	24.44
type	Box Culvert
lrpName	LRP024c
name	SEKANDARPUR KECHPARA
length	6.2
condition	B
structureNr	102202
est cost	0.2
roadName	Shaistaganj-Habiganj-Nabiganj-Sherpur (Auskandi) Road
chainage	24.44
width	8.45
constructionYear	1994
spans	1
zone	Sylhet
circle	Moulavi Bazar
division	Habiganj
sub-division	Habigonj
lat	24.444194444444445
lon	91.45380555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102202&vRoadID=97&vSurveyYear=2004&vSubdivID=551
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102202&vRoadID=97&vSurveyYear=2004&vSubdivID=551
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102202&vRoadID=97&vSurveyYear=2004&vSubdivID=551
