road	R240
km	8.63
type	Box Culvert
lrpName	LRP008a
name	DHULIKHAL BOX CULVERT
length	10.85
condition	B
structureNr	102207
est cost	0.4
roadName	Shaistaganj-Habiganj-Nabiganj-Sherpur (Auskandi) Road
chainage	8.63
width	11.5
constructionYear	1993
spans	3
zone	Sylhet
circle	Moulavi Bazar
division	Habiganj
sub-division	Shaistagonj
lat	24.323999999999998
lon	91.43758333333334
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102207&vRoadID=97&vSurveyYear=2004&vSubdivID=552
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102207&vRoadID=97&vSurveyYear=2004&vSubdivID=552
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102207&vRoadID=97&vSurveyYear=2004&vSubdivID=552
