road	R240
km	34.643
type	Box Culvert
lrpName	LRP034a
name	MANDAR KANDI
length	6
condition	C
structureNr	102216
est cost	4.8
roadName	Shaistaganj-Habiganj-Nabiganj-Sherpur (Auskandi) Road
chainage	34.643
width	9.8
constructionYear	2000
spans	1
zone	Sylhet
circle	Moulavi Bazar
division	Habiganj
sub-division	Habigonj
lat	24.523391666666665
lon	91.49544444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102216&vRoadID=97&vSurveyYear=2004&vSubdivID=551
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102216&vRoadID=97&vSurveyYear=2004&vSubdivID=551
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102216&vRoadID=97&vSurveyYear=2004&vSubdivID=551
