road	R240
km	28.698
type	Box Culvert
lrpName	LRP028b
name	MONDOL BOX CULVERT
length	3
condition	B
structureNr	102208
est cost	0.2
roadName	Shaistaganj-Habiganj-Nabiganj-Sherpur (Auskandi) Road
chainage	28.698
width	9.5
constructionYear	1998
spans	1
zone	Sylhet
circle	Moulavi Bazar
division	Habiganj
sub-division	Habigonj
lat	24.476555555555553
lon	91.4696388888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102208&vRoadID=97&vSurveyYear=2004&vSubdivID=551
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102208&vRoadID=97&vSurveyYear=2004&vSubdivID=551
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102208&vRoadID=97&vSurveyYear=2004&vSubdivID=551
