road	R240
km	33.28
type	RCC Girder Bridge
lrpName	LRP033a
name	Chandpur Bridge
length	25
condition	B
structureNr	121021
est cost	1.981
roadName	Shaistaganj-Habiganj-Nabiganj-Sherpur (Auskandi) Road
chainage	33.28
width	
constructionYear	
spans	
zone	Sylhet
circle	Moulavi Bazar
division	Habiganj
sub-division	Habigonj
lat	24.5125833 
lon	91.4894441 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121021&vRoadID=97&vSurveyYear=2013&vSubdivID=551
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121021&vRoadID=97&vSurveyYear=2013&vSubdivID=551
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121021&vRoadID=97&vSurveyYear=2013&vSubdivID=551
