road	R240
km	21.32
type	Box Culvert
lrpName	LRP021a
name	PUKRU BOX CULVERT
length	9.36
condition	B
structureNr	114368
est cost	1.06
roadName	Shaistaganj-Habiganj-Nabiganj-Sherpur (Auskandi) Road
chainage	21.32
width	10.2
constructionYear	1987
spans	2
zone	Sylhet
circle	Moulavi Bazar
division	Habiganj
sub-division	Habigonj
lat	24.42227777777778
lon	91.43522222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114368&vRoadID=97&vSurveyYear=2004&vSubdivID=551
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114368&vRoadID=97&vSurveyYear=2004&vSubdivID=551
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114368&vRoadID=97&vSurveyYear=2004&vSubdivID=551
