road	R240
km	48.27
type	Baily with Steel Deck
lrpName	LRP048a
name	PAIPUR BAILEY WITH STEEL DECK
length	24.3
condition	C
structureNr	102247
est cost	13.44
roadName	Shaistaganj-Habiganj-Nabiganj-Sherpur (Auskandi) Road
chainage	48.27
width	3.8
constructionYear	2002
spans	1
zone	Sylhet
circle	Moulavi Bazar
division	Habiganj
sub-division	Habigonj
lat	24.59086111111111
lon	91.58927777777777
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102247&vRoadID=97&vSurveyYear=2004&vSubdivID=551
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102247&vRoadID=97&vSurveyYear=2004&vSubdivID=551
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102247&vRoadID=97&vSurveyYear=2004&vSubdivID=551
