road	R240
km	26.425
type	Box Culvert
lrpName	LRP026a
name	UJIR PUR BOX CULVERT
length	6
condition	B
structureNr	102183
est cost	0.8
roadName	Shaistaganj-Habiganj-Nabiganj-Sherpur (Auskandi) Road
chainage	26.425
width	9.8
constructionYear	1994
spans	1
zone	Sylhet
circle	Moulavi Bazar
division	Habiganj
sub-division	Habigonj
lat	24.460416666666667
lon	91.45975
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102183&vRoadID=97&vSurveyYear=2004&vSubdivID=551
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102183&vRoadID=97&vSurveyYear=2004&vSubdivID=551
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102183&vRoadID=97&vSurveyYear=2004&vSubdivID=551
