road	Z5073
km	4.825
type	Box Culvert
lrpName	LRP004d
name	.
length	10
condition	B
structureNr	113539
est cost	0.06
roadName	Prothomachew-Pirgachha-Matidali Road
chainage	4.825
width	7.2
constructionYear	1990
spans	2
zone	Rangpur
circle	Bogra
division	Bogra
sub-division	Bogra
lat	24.937361111111112
lon	89.44800000000001
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=113539&vRoadID=640&vSurveyYear=2004&vSubdivID=291
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=113539&vRoadID=640&vSurveyYear=2004&vSubdivID=291
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=113539&vRoadID=640&vSurveyYear=2004&vSubdivID=291
