road	Z5073
km	10.1
type	RCC Girder Bridge
lrpName	LRP010b
name	Pirgachha Bazar Bridge
length	20.87
condition	C
structureNr	119735
est cost	0.216
roadName	Prothomachew-Pirgachha-Matidali Road
chainage	10.1
width	
constructionYear	
spans	
zone	Rangpur
circle	Bogra
division	Bogra
sub-division	Bogra
lat	
lon	
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119735&vRoadID=640&vSurveyYear=2013&vSubdivID=291
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119735&vRoadID=640&vSurveyYear=2013&vSubdivID=291
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119735&vRoadID=640&vSurveyYear=2013&vSubdivID=291
