road	Z3701
km	0.192
type	Slab Culvert
lrpName	LRPSa
name	NETROKONA
length	1
condition	A
structureNr	112920
est cost	0
roadName	Netrokona-Madan-Kaliajuri Road
chainage	0.192
width	5.66
constructionYear	1998
spans	1
zone	Mymensingh
circle	Mymensingh
division	Netrokona
sub-division	Kendua
lat	24.870250000000002
lon	90.72902777777777
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=112920&vRoadID=293&vSurveyYear=2004&vSubdivID=532
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=112920&vRoadID=293&vSurveyYear=2004&vSubdivID=532
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=112920&vRoadID=293&vSurveyYear=2004&vSubdivID=532
