road	Z8401
km	0.346
type	RCC Girder Bridge
lrpName	LRPSa
name	Pukuria Bridge
length	17.6
condition	D
structureNr	119277
est cost	5.025
roadName	Bhanga (Pukuria)-Sadarpur Road
chainage	0.346
width	
constructionYear	
spans	
zone	Gopalganj
circle	Faridpur
division	Faridpur
sub-division	Faridpur-2
lat	23.4373886 
lon	89.9575556 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119277&vRoadID=426&vSurveyYear=2013&vSubdivID=341
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119277&vRoadID=426&vSurveyYear=2013&vSubdivID=341
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119277&vRoadID=426&vSurveyYear=2013&vSubdivID=341
