road	Z8401
km	0.346
type	RCC Girder Bridge
lrpName	LRPSa
name	.
length	17.6
condition	B
structureNr	112182
est cost	0.21
roadName	Bhanga (Pukuria)-Sadarpur Road
chainage	0.346
width	6.25
constructionYear	1988
spans	1
zone	Gopalganj
circle	Faridpur
division	Faridpur
sub-division	Faridpur-2
lat	23.4375
lon	89.9575
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=112182&vRoadID=426&vSurveyYear=2004&vSubdivID=341
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=112182&vRoadID=426&vSurveyYear=2004&vSubdivID=341
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=112182&vRoadID=426&vSurveyYear=2004&vSubdivID=341
