road	Z1472
km	0.2
type	RCC Girder Bridge
lrpName	LRPSa
name	Kolakopa Bridge
length	7.3
condition	C
structureNr	121462
est cost	0.563
roadName	Sardarbari-Khayerhat-Mollaherhat-Raipur Road
chainage	0.2
width	
constructionYear	
spans	
zone	Comilla
circle	Noakhali
division	Laxmipur
sub-division	Ramgonj
lat	22.9909719 
lon	90.7891663 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121462&vRoadID=517&vSurveyYear=2013&vSubdivID=548
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121462&vRoadID=517&vSurveyYear=2013&vSubdivID=548
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121462&vRoadID=517&vSurveyYear=2013&vSubdivID=548
