road	Z1421
km	11.617
type	Slab Culvert
lrpName	LRP011b
name	KANKIRHAT SC
length	1.8
condition	A
structureNr	106527
est cost	0
roadName	Sonaimuri-Senbag-Kallandi Road
chainage	11.617
width	6.1
constructionYear	1985
spans	1
zone	Comilla
circle	Noakhali
division	Noakhali
sub-division	Chatkhil
lat	23.04341666666667
lon	91.20861111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106527&vRoadID=497&vSurveyYear=2004&vSubdivID=549
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106527&vRoadID=497&vSurveyYear=2004&vSubdivID=549
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106527&vRoadID=497&vSurveyYear=2004&vSubdivID=549
