road	N207
km	22.794
type	Steel Beam & RCC Slab
lrpName	LRP022b
name	Sreemangal Basti Bridge
length	13.35
condition	A
structureNr	121568
est cost	0
roadName	Mirpur-Srimongal-Moulvibazar-Sherpur Road
chainage	22.794
width	
constructionYear	
spans	
zone	Sylhet
circle	Moulavi Bazar
division	Moulavi Bazar
sub-division	Sreemongal
lat	24.3025833 
lon	91.7186104 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121568&vRoadID=15&vSurveyYear=2013&vSubdivID=555
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121568&vRoadID=15&vSurveyYear=2013&vSubdivID=555
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121568&vRoadID=15&vSurveyYear=2013&vSubdivID=555
