road	N207
km	38.722
type	Box Culvert
lrpName	LRP038b
name	Mokam Bazar Box Culvert
length	12.2
condition	B
structureNr	100054
est cost	0.12
roadName	Mirpur-Srimongal-Moulvibazar-Sherpur Road
chainage	38.722
width	9.5
constructionYear	1980
spans	2
zone	Sylhet
circle	Moulavi Bazar
division	Moulavi Bazar
sub-division	Moulavi Bazar
lat	24.435277777777777
lon	91.76097222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100054&vRoadID=15&vSurveyYear=2004&vSubdivID=554
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100054&vRoadID=15&vSurveyYear=2004&vSubdivID=554
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100054&vRoadID=15&vSurveyYear=2004&vSubdivID=554
