road	N207
km	51.684
type	Box Culvert
lrpName	LRP051b
name	TANA BAZAR
length	9.2
condition	A
structureNr	100057
est cost	0
roadName	Mirpur-Srimongal-Moulvibazar-Sherpur Road
chainage	51.684
width	9.75
constructionYear	1993
spans	2
zone	Sylhet
circle	Moulavi Bazar
division	Moulavi Bazar
sub-division	Moulavi Bazar
lat	24.522222222222222
lon	91.73083333333334
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100057&vRoadID=15&vSurveyYear=2004&vSubdivID=554
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100057&vRoadID=15&vSurveyYear=2004&vSubdivID=554
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100057&vRoadID=15&vSurveyYear=2004&vSubdivID=554
