road	N207
km	19.926
type	Box Culvert
lrpName	LRP020a
name	BILASHER PARA BOX CULVERT
length	23.2
condition	B
structureNr	100026
est cost	0.09
roadName	Mirpur-Srimongal-Moulvibazar-Sherpur Road
chainage	19.926
width	7.25
constructionYear	1993
spans	4
zone	Sylhet
circle	Moulavi Bazar
division	Moulavi Bazar
sub-division	Sreemongal
lat	24.30291666666667
lon	91.69061111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100026&vRoadID=15&vSurveyYear=2004&vSubdivID=555
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100026&vRoadID=15&vSurveyYear=2004&vSubdivID=555
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100026&vRoadID=15&vSurveyYear=2004&vSubdivID=555
