road	N207
km	32.65
type	Box Culvert
lrpName	LRP032c
name	BAYULPUR CULVERT
length	3.2
condition	B
structureNr	100045
est cost	0.41
roadName	Mirpur-Srimongal-Moulvibazar-Sherpur Road
chainage	32.65
width	9.7
constructionYear	1993
spans	1
zone	Sylhet
circle	Moulavi Bazar
division	Moulavi Bazar
sub-division	Sreemongal
lat	24.380972222222223
lon	91.75119444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100045&vRoadID=15&vSurveyYear=2004&vSubdivID=555
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100045&vRoadID=15&vSurveyYear=2004&vSubdivID=555
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100045&vRoadID=15&vSurveyYear=2004&vSubdivID=555
