road	N207
km	38.484
type	Box Culvert
lrpName	LRP038a
name	NETOR SOR BOX CULVERT
length	6
condition	B
structureNr	100053
est cost	0.255
roadName	Mirpur-Srimongal-Moulvibazar-Sherpur Road
chainage	38.484
width	9.75
constructionYear	1980
spans	1
zone	Sylhet
circle	Moulavi Bazar
division	Moulavi Bazar
sub-division	Moulavi Bazar
lat	24.43316666666667
lon	91.76013888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100053&vRoadID=15&vSurveyYear=2004&vSubdivID=554
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100053&vRoadID=15&vSurveyYear=2004&vSubdivID=554
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100053&vRoadID=15&vSurveyYear=2004&vSubdivID=554
