road	N207
km	2.883
type	RCC Girder Bridge
lrpName	LRP002a
name	Natun Bazar Bridge
length	30.25
condition	B
structureNr	120990
est cost	0.011
roadName	Mirpur-Srimongal-Moulvibazar-Sherpur Road
chainage	2.883
width	
constructionYear	
spans	
zone	Sylhet
circle	Moulavi Bazar
division	Habiganj
sub-division	Shaistagonj
lat	24.2936663 
lon	91.5370552 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120990&vRoadID=15&vSurveyYear=2013&vSubdivID=552
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120990&vRoadID=15&vSurveyYear=2013&vSubdivID=552
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120990&vRoadID=15&vSurveyYear=2013&vSubdivID=552
