road	N207
km	1.523
type	Steel Beam & RCC Slab
lrpName	LRP001a
name	Binagou Bridge
length	19.5
condition	A
structureNr	120989
est cost	0.153
roadName	Mirpur-Srimongal-Moulvibazar-Sherpur Road
chainage	1.523
width	
constructionYear	
spans	
zone	Sylhet
circle	Moulavi Bazar
division	Habiganj
sub-division	Shaistagonj
lat	24.2958608 
lon	91.5238049 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120989&vRoadID=15&vSurveyYear=2013&vSubdivID=552
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120989&vRoadID=15&vSurveyYear=2013&vSubdivID=552
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120989&vRoadID=15&vSurveyYear=2013&vSubdivID=552
