road	N207
km	3.858
type	RCC Girder Bridge
lrpName	LRP003a
name	KARANGI BRIDGE
length	38.4
condition	B
structureNr	100022
est cost	0.46
roadName	Mirpur-Srimongal-Moulvibazar-Sherpur Road
chainage	3.858
width	9.75
constructionYear	1993
spans	3
zone	Sylhet
circle	Moulavi Bazar
division	Habiganj
sub-division	Shaistagonj
lat	24.29288888888889
lon	91.54622222222223
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100022&vRoadID=15&vSurveyYear=2004&vSubdivID=552
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100022&vRoadID=15&vSurveyYear=2004&vSubdivID=552
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100022&vRoadID=15&vSurveyYear=2004&vSubdivID=552
