road	N207
km	29.913
type	Box Culvert
lrpName	LRP030a
name	SHIRAZ NAGAR
length	6
condition	C
structureNr	100041
est cost	2.7
roadName	Mirpur-Srimongal-Moulvibazar-Sherpur Road
chainage	29.913
width	9.75
constructionYear	1993
spans	1
zone	Sylhet
circle	Moulavi Bazar
division	Moulavi Bazar
sub-division	Sreemongal
lat	24.357055555555558
lon	91.74863888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100041&vRoadID=15&vSurveyYear=2004&vSubdivID=555
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100041&vRoadID=15&vSurveyYear=2004&vSubdivID=555
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100041&vRoadID=15&vSurveyYear=2004&vSubdivID=555
