road	N207
km	61.245
type	RCC Girder Bridge
lrpName	LRP061c
name	Kamarkhali Bridge
length	61.6
condition	C
structureNr	121572
est cost	0.537
roadName	Mirpur-Srimongal-Moulvibazar-Sherpur Road
chainage	61.245
width	
constructionYear	
spans	
zone	Sylhet
circle	Moulavi Bazar
division	Moulavi Bazar
sub-division	Moulavi Bazar
lat	24.5762493 
lon	91.6926941 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121572&vRoadID=15&vSurveyYear=2013&vSubdivID=554
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121572&vRoadID=15&vSurveyYear=2013&vSubdivID=554
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121572&vRoadID=15&vSurveyYear=2013&vSubdivID=554
