road	Z6005
km	13.991
type	Slab Culvert
lrpName	LRP013d
name	.
length	2.18
condition	A
structureNr	107075
est cost	0
roadName	Shibpur-Durgapur-Taherpur Road
chainage	13.991
width	7.05
constructionYear	1988
spans	1
zone	Rajshahi
circle	Rajshahi
division	Rajshahi
sub-division	Rajshahi-2
lat	24.484166666666667
lon	88.77972222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107075&vRoadID=533&vSurveyYear=2004&vSubdivID=304
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107075&vRoadID=533&vSurveyYear=2004&vSubdivID=304
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107075&vRoadID=533&vSurveyYear=2004&vSubdivID=304
