road	R547
km	43.796
type	RCC Girder Bridge
lrpName	LRP044b
name	Madhuil Bridge
length	18.7
condition	B
structureNr	118755
est cost	0.023
roadName	Naogaon-Badalgachhi-Patnitala-Shapahar-Porsha-Rohonpur Road
chainage	43.796
width	
constructionYear	
spans	
zone	Rajshahi
circle	Rajshahi
division	Naogaon
sub-division	Patnitala
lat	25.087501341479097
lon	88.67253827974277
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118755&vRoadID=126&vSurveyYear=2013&vSubdivID=306
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118755&vRoadID=126&vSurveyYear=2013&vSubdivID=306
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118755&vRoadID=126&vSurveyYear=2013&vSubdivID=306
