road	R547
km	34.447
type	RCC Girder Bridge
lrpName	LRP035a
name	Siddique Pratap Bridge
length	170.2
condition	B
structureNr	118754
est cost	1.135
roadName	Naogaon-Badalgachhi-Patnitala-Shapahar-Porsha-Rohonpur Road
chainage	34.447
width	
constructionYear	
spans	
zone	Rajshahi
circle	Rajshahi
division	Naogaon
sub-division	Patnitala
lat	25.0529167 
lon	88.7437497 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118754&vRoadID=126&vSurveyYear=2013&vSubdivID=306
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118754&vRoadID=126&vSurveyYear=2013&vSubdivID=306
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118754&vRoadID=126&vSurveyYear=2013&vSubdivID=306
