road	N7
km	68.125
type	RCC Girder Bridge
lrpName	LRP067a
name	Kochundi Bridge
length	14.4
condition	C
structureNr	118815
est cost	0.054
roadName	Dauladia-Faridpur (Goalchamot)-Magura-Jhenaidah-Jessore-Khulna-Mongla (Digraj) Road
chainage	68.125
width	
constructionYear	
spans	
zone	Khulna
circle	Jessore
division	Magura
sub-division	Magura
lat	23.5283327 
lon	89.497333 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118815&vRoadID=50&vSurveyYear=2013&vSubdivID=330
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118815&vRoadID=50&vSurveyYear=2013&vSubdivID=330
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118815&vRoadID=50&vSurveyYear=2013&vSubdivID=330
