road	N7
km	12.064
type	RCC Girder Bridge
lrpName	LRP011b
name	Khankhanapur Bridge
length	36.5
condition	C
structureNr	119824
est cost	0.706
roadName	Dauladia-Faridpur (Goalchamot)-Magura-Jhenaidah-Jessore-Khulna-Mongla (Digraj) Road
chainage	12.064
width	
constructionYear	
spans	
zone	Gopalganj
circle	Faridpur
division	Rajbari
sub-division	Rajbari
lat	23.6934163 
lon	89.7152778 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119824&vRoadID=50&vSurveyYear=2013&vSubdivID=588
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119824&vRoadID=50&vSurveyYear=2013&vSubdivID=588
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119824&vRoadID=50&vSurveyYear=2013&vSubdivID=588
