road	N7
km	68.125
type	RCC Girder Bridge
lrpName	LRP067a
name	.
length	14.4
condition	A
structureNr	109393
est cost	0
roadName	Dauladia-Faridpur (Goalchamot)-Magura-Jhenaidah-Jessore-Khulna-Mongla (Digraj) Road
chainage	68.125
width	7.9
constructionYear	1981
spans	1
zone	Khulna
circle	Jessore
division	Magura
sub-division	Magura
lat	23.528333333333332
lon	89.49722222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109393&vRoadID=50&vSurveyYear=2004&vSubdivID=330
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109393&vRoadID=50&vSurveyYear=2004&vSubdivID=330
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109393&vRoadID=50&vSurveyYear=2004&vSubdivID=330
