road	N7
km	37.369
type	RCC Girder Bridge
lrpName	LRP036c
name	Kanaipur Bridge
length	27.5
condition	D
structureNr	119208
est cost	0.192
roadName	Dauladia-Faridpur (Goalchamot)-Magura-Jhenaidah-Jessore-Khulna-Mongla (Digraj) Road
chainage	37.369
width	
constructionYear	
spans	
zone	Gopalganj
circle	Faridpur
division	Faridpur
sub-division	Faridpur-2
lat	23.5390552 
lon	89.7680271 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119208&vRoadID=50&vSurveyYear=2013&vSubdivID=341
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119208&vRoadID=50&vSurveyYear=2013&vSubdivID=341
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119208&vRoadID=50&vSurveyYear=2013&vSubdivID=341
