road	Z5058
km	0.301
type	RCC Girder Bridge
lrpName	LRPSa
name	.
length	13
condition	A
structureNr	116281
est cost	0
roadName	Ullahpara-Belkuchi Road
chainage	0.301
width	4.3
constructionYear	1993
spans	1
zone	Rajshahi
circle	Pabna
division	Sirajganj
sub-division	Ullapara
lat	24.276944444444442
lon	89.58038888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=116281&vRoadID=584&vSurveyYear=2006&vSubdivID=314
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=116281&vRoadID=584&vSurveyYear=2006&vSubdivID=314
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=116281&vRoadID=584&vSurveyYear=2006&vSubdivID=314
