road	Z5048
km	9.37
type	Box Culvert
lrpName	LRP008a
name	.
length	4.7
condition	A
structureNr	116207
est cost	0
roadName	Ullapara-Lahiri-Mohonpur-Bhangura Road
chainage	9.37
width	6.8
constructionYear	2001
spans	1
zone	Rajshahi
circle	Pabna
division	Sirajganj
sub-division	Ullapara
lat	24.26261111111111
lon	89.49763888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=116207&vRoadID=586&vSurveyYear=2006&vSubdivID=314
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=116207&vRoadID=586&vSurveyYear=2006&vSubdivID=314
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=116207&vRoadID=586&vSurveyYear=2006&vSubdivID=314
