road	Z1211
km	0.35
type	RCC Girder Bridge
lrpName	LRPSa
name	Dulalpur-Daulatpur Bridge
length	139.75
condition	C
structureNr	120454
est cost	2.984
roadName	Dulalpur-Gagutia-Ramkrishnapur-Ramchandrapur Road
chainage	0.35
width	
constructionYear	
spans	
zone	Comilla
circle	Comilla
division	Brahmanbaria
sub-division	Bancharampur
lat	
lon	
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120454&vRoadID=472&vSurveyYear=2013&vSubdivID=539
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120454&vRoadID=472&vSurveyYear=2013&vSubdivID=539
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120454&vRoadID=472&vSurveyYear=2013&vSubdivID=539
