road	Z1211
km	0.35
type	PC Girder Bridge
lrpName	LRPSa
name	.
length	140
condition	A
structureNr	117047
est cost	0
roadName	Dulalpur-Gagutia-Ramkrishnapur-Ramchandrapur Road
chainage	0.35
width	6.8
constructionYear	2006
spans	7
zone	Comilla
circle	Comilla
division	Brahmanbaria
sub-division	Bancharampur
lat	23.725194444444444
lon	90.80872222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=117047&vRoadID=472&vSurveyYear=2006&vSubdivID=539
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=117047&vRoadID=472&vSurveyYear=2006&vSubdivID=539
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=117047&vRoadID=472&vSurveyYear=2006&vSubdivID=539
