road	R750
km	14.05
type	Arch Masonry
lrpName	LRP014b
name	.
length	3.1
condition	B
structureNr	104050
est cost	0.3
roadName	Jessore-Narail Road
chainage	14.05
width	10.75
constructionYear	1976
spans	1
zone	Khulna
circle	Jessore
division	Jessore
sub-division	Jessore-2
lat	23.18777777777778
lon	89.34916666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104050&vRoadID=156&vSurveyYear=2004&vSubdivID=324
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104050&vRoadID=156&vSurveyYear=2004&vSubdivID=324
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104050&vRoadID=156&vSurveyYear=2004&vSubdivID=324
