road	R750
km	26.069
type	Arch Masonry
lrpName	LRP027a
name	.
length	7.56
condition	D
structureNr	104285
est cost	0.9
roadName	Jessore-Narail Road
chainage	26.069
width	9.95
constructionYear	1976
spans	2
zone	Khulna
circle	Jessore
division	Narail
sub-division	Narail
lat	23.16322222222222
lon	89.459
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104285&vRoadID=156&vSurveyYear=2004&vSubdivID=593
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104285&vRoadID=156&vSurveyYear=2004&vSubdivID=593
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104285&vRoadID=156&vSurveyYear=2004&vSubdivID=593
