road	Z5803
km	0.03
type	Arch Masonry
lrpName	LRPSa
name	.
length	4
condition	C
structureNr	115675
est cost	1
roadName	Dinajpur-Birol Road
chainage	0.03
width	4.5
constructionYear	1951
spans	1
zone	Rangpur
circle	Dinajpur
division	Dinajpur
sub-division	Phulbari
lat	25.631972222222224
lon	88.61466666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=115675&vRoadID=662&vSurveyYear=2006&vSubdivID=297
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=115675&vRoadID=662&vSurveyYear=2006&vSubdivID=297
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=115675&vRoadID=662&vSurveyYear=2006&vSubdivID=297
