road	R301
km	16.803
type	PC Girder Bridge
lrpName	LRP016b
name	Mission Bridge
length	35.1
condition	A
structureNr	121349
est cost	0.386
roadName	Tongi-Kaliganj-Gorashal-Pachdona Road
chainage	16.803
width	
constructionYear	
spans	
zone	Dhaka
circle	Dhaka
division	Gazipur
sub-division	Tongi
lat	23.9272771 
lon	90.5452774 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121349&vRoadID=104&vSurveyYear=2013&vSubdivID=514
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121349&vRoadID=104&vSurveyYear=2013&vSubdivID=514
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121349&vRoadID=104&vSurveyYear=2013&vSubdivID=514
