road	R301
km	16.803
type	RCC Girder Bridge
lrpName	LRP016b
name	MISHEN RCC GIDER BRIDGE
length	35.2
condition	A
structureNr	113634
est cost	0
roadName	Tongi-Kaliganj-Gorashal-Pachdona Road
chainage	16.803
width	10.4
constructionYear	2002
spans	1
zone	Dhaka
circle	Dhaka
division	Gazipur
sub-division	Tongi
lat	23.92727777777778
lon	90.54522222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=113634&vRoadID=104&vSurveyYear=2004&vSubdivID=514
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=113634&vRoadID=104&vSurveyYear=2004&vSubdivID=514
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=113634&vRoadID=104&vSurveyYear=2004&vSubdivID=514
