road	R301
km	3.563
type	PC Girder Bridge
lrpName	LRP003c
name	Nimtoli Bridge
length	43.3
condition	B
structureNr	121346
est cost	0.3
roadName	Tongi-Kaliganj-Gorashal-Pachdona Road
chainage	3.563
width	
constructionYear	
spans	
zone	Dhaka
circle	Dhaka
division	Gazipur
sub-division	Tongi
lat	23.9151667 
lon	90.4251382 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121346&vRoadID=104&vSurveyYear=2013&vSubdivID=514
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121346&vRoadID=104&vSurveyYear=2013&vSubdivID=514
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121346&vRoadID=104&vSurveyYear=2013&vSubdivID=514
