road	R301
km	30.908
type	Box Culvert
lrpName	LRP031a
name	PACHDONE BOX CULVERT
length	3.2
condition	A
structureNr	113609
est cost	0
roadName	Tongi-Kaliganj-Gorashal-Pachdona Road
chainage	30.908
width	12.2
constructionYear	2002
spans	1
zone	Dhaka
circle	Dhaka
division	Narsingdi
sub-division	Narsingdi
lat	23.91058333333333
lon	90.66608333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=113609&vRoadID=104&vSurveyYear=2004&vSubdivID=522
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=113609&vRoadID=104&vSurveyYear=2004&vSubdivID=522
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=113609&vRoadID=104&vSurveyYear=2004&vSubdivID=522
