road	R301
km	9.313
type	Slab Culvert
lrpName	LRP009b
name	ARIBARI SLAB CULVERT
length	1.5
condition	A
structureNr	113653
est cost	0
roadName	Tongi-Kaliganj-Gorashal-Pachdona Road
chainage	9.313
width	8.5
constructionYear	1990
spans	1
zone	Dhaka
circle	Dhaka
division	Gazipur
sub-division	Tongi
lat	23.935805555555557
lon	90.47538888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=113653&vRoadID=104&vSurveyYear=2004&vSubdivID=514
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=113653&vRoadID=104&vSurveyYear=2004&vSubdivID=514
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=113653&vRoadID=104&vSurveyYear=2004&vSubdivID=514
