road	R301
km	10.777
type	PC Girder Bridge
lrpName	LRP010b
name	Pubail Bridge
length	82.18
condition	B
structureNr	121347
est cost	1.115
roadName	Tongi-Kaliganj-Gorashal-Pachdona Road
chainage	10.777
width	
constructionYear	
spans	
zone	Dhaka
circle	Dhaka
division	Gazipur
sub-division	Tongi
lat	23.9345552 
lon	90.4904163 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121347&vRoadID=104&vSurveyYear=2013&vSubdivID=514
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121347&vRoadID=104&vSurveyYear=2013&vSubdivID=514
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121347&vRoadID=104&vSurveyYear=2013&vSubdivID=514
