road	Z1059
km	10.734
type	Slab Culvert
lrpName	LRP010c
name	DARALA SLUB CULVERT
length	1.3
condition	A
structureNr	105068
est cost	0
roadName	Patiya-Boalkhali (Kanongopara) Road
chainage	10.734
width	3.75
constructionYear	1968
spans	1
zone	Chittagong
circle	Chittagong
division	Dohazari
sub-division	Patiya
lat	22.3745
lon	91.96977777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105068&vRoadID=323&vSurveyYear=2004&vSubdivID=281
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105068&vRoadID=323&vSurveyYear=2004&vSubdivID=281
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105068&vRoadID=323&vSurveyYear=2004&vSubdivID=281
