road	Z5211
km	26.435
type	Slab Culvert
lrpName	LRP028a
name	.
length	1.45
condition	C
structureNr	106773
est cost	0.15
roadName	Natore (Dalsarak)-Bildahar-Gurudaspur Road
chainage	26.435
width	15
constructionYear	1988
spans	1
zone	Rajshahi
circle	Pabna
division	Natore
sub-division	Natore-1
lat	24.391944444444444
lon	89.23722222222223
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106773&vRoadID=592&vSurveyYear=2004&vSubdivID=315
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106773&vRoadID=592&vSurveyYear=2004&vSubdivID=315
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106773&vRoadID=592&vSurveyYear=2004&vSubdivID=315
