road	Z5211
km	29.544
type	Box Culvert
lrpName	LRP031b
name	.
length	1.24
condition	A
structureNr	106793
est cost	0
roadName	Natore (Dalsarak)-Bildahar-Gurudaspur Road
chainage	29.544
width	8.3
constructionYear	1991
spans	1
zone	Rajshahi
circle	Pabna
division	Natore
sub-division	Natore-1
lat	24.373055555555556
lon	89.24083333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106793&vRoadID=592&vSurveyYear=2004&vSubdivID=315
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106793&vRoadID=592&vSurveyYear=2004&vSubdivID=315
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106793&vRoadID=592&vSurveyYear=2004&vSubdivID=315
