road	Z3713
km	5.932
type	Box Culvert
lrpName	LRP006e
name	BANIAGUN
length	4
condition	A
structureNr	113222
est cost	0
roadName	Avoipasha-Atpara Road
chainage	5.932
width	4.6
constructionYear	1987
spans	1
zone	Mymensingh
circle	Mymensingh
division	Netrokona
sub-division	Kendua
lat	24.807111111111112
lon	90.85536111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=113222&vRoadID=294&vSurveyYear=2004&vSubdivID=532
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=113222&vRoadID=294&vSurveyYear=2004&vSubdivID=532
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=113222&vRoadID=294&vSurveyYear=2004&vSubdivID=532
