road	Z5025
km	20.567
type	Truss with Steel Deck
lrpName	LRP020c
name	.
length	123.73
condition	A
structureNr	111194
est cost	0
roadName	Rangpur-Badarganj-Parbatipur-Dinajpur Road
chainage	20.567
width	3.93
constructionYear	1990
spans	5
zone	Rangpur
circle	Rangpur
division	Rangpur
sub-division	Rangpur-1
lat	25.6825
lon	89.0761111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=111194&vRoadID=598&vSurveyYear=2004&vSubdivID=287
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=111194&vRoadID=598&vSurveyYear=2004&vSubdivID=287
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=111194&vRoadID=598&vSurveyYear=2004&vSubdivID=287
