road	Z7701
km	0.77
type	Slab Culvert
lrpName	LRPSa
name	.
length	5.3
condition	C
structureNr	118525
est cost	0.3
roadName	Morelganj (CARE Bazar) -Mongla Road
chainage	0.77
width	5
constructionYear	1989
spans	1
zone	Khulna
circle	Khulna
division	Bagerhat
sub-division	Bagerhat-1
lat	22.397777777777776
lon	89.80694444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118525&vRoadID=713&vSurveyYear=2006&vSubdivID=319
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118525&vRoadID=713&vSurveyYear=2006&vSubdivID=319
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118525&vRoadID=713&vSurveyYear=2006&vSubdivID=319
