road	R755
km	24.346
type	Slab Culvert
lrpName	LRP025a
name	.
length	2.1
condition	C
structureNr	110206
est cost	0.2
roadName	Jessore (Rajarhat)-Monirampur-Keshabpur-Chuknagar Road
chainage	24.346
width	10
constructionYear	1995
spans	1
zone	Khulna
circle	Jessore
division	Jessore
sub-division	Jessore-1
lat	22.92888888888889
lon	89.22
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110206&vRoadID=157&vSurveyYear=2004&vSubdivID=323
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110206&vRoadID=157&vSurveyYear=2004&vSubdivID=323
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110206&vRoadID=157&vSurveyYear=2004&vSubdivID=323
