road	R755
km	29.103
type	Slab Culvert
lrpName	LRP029b
name	.
length	3.7
condition	C
structureNr	110253
est cost	0.3
roadName	Jessore (Rajarhat)-Monirampur-Keshabpur-Chuknagar Road
chainage	29.103
width	6.6
constructionYear	1988
spans	1
zone	Khulna
circle	Jessore
division	Jessore
sub-division	Jessore-1
lat	22.891944444444444
lon	89.23333333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110253&vRoadID=157&vSurveyYear=2004&vSubdivID=323
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110253&vRoadID=157&vSurveyYear=2004&vSubdivID=323
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110253&vRoadID=157&vSurveyYear=2004&vSubdivID=323
