road	R755
km	36.017
type	PC Girder Bridge
lrpName	LRP037a
name	Katakhal Bridge
length	23
condition	B
structureNr	118841
est cost	0.36
roadName	Jessore (Rajarhat)-Monirampur-Keshabpur-Chuknagar Road
chainage	36.017
width	
constructionYear	
spans	
zone	Khulna
circle	Jessore
division	Jessore
sub-division	Jessore-1
lat	22.844583 
lon	89.282166 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118841&vRoadID=157&vSurveyYear=2013&vSubdivID=323
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118841&vRoadID=157&vSurveyYear=2013&vSubdivID=323
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118841&vRoadID=157&vSurveyYear=2013&vSubdivID=323
