road	Z1412
km	0.862
type	Box Culvert
lrpName	LRPSc
name	CHANDPUR BOX CULVERT
length	1
condition	A
structureNr	103139
est cost	0
roadName	Chandpur-Nanupur-Chandra-Kamtabazar-Ramganj Road
chainage	0.862
width	5.66
constructionYear	1992
spans	1
zone	Comilla
circle	Comilla
division	Chandpur
sub-division	Chandpur
lat	23.22561111111111
lon	90.66447222222223
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=103139&vRoadID=491&vSurveyYear=2004&vSubdivID=802
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=103139&vRoadID=491&vSurveyYear=2004&vSubdivID=802
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=103139&vRoadID=491&vSurveyYear=2004&vSubdivID=802
