road	N2
km	66.846
type	RCC Girder Bridge
lrpName	LRP067a
name	Mahmudabad Bridge
length	15.85
condition	A
structureNr	119915
est cost	0.01
roadName	Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road
chainage	66.846
width	
constructionYear	
spans	
zone	Dhaka
circle	Dhaka
division	Narsingdi
sub-division	Shibpur
lat	24.0565833 
lon	90.9459163 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119915&vRoadID=11&vSurveyYear=2013&vSubdivID=523
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119915&vRoadID=11&vSurveyYear=2013&vSubdivID=523
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119915&vRoadID=11&vSurveyYear=2013&vSubdivID=523
