road	N2
km	235.123
type	RCC Girder Bridge
lrpName	LRP236a
name	Hatim Para Bridge
length	11.85
condition	C
structureNr	120626
est cost	0.083
roadName	Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road
chainage	235.123
width	
constructionYear	
spans	
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Sylhet
lat	24.9068333 
lon	91.9244993 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120626&vRoadID=11&vSurveyYear=2013&vSubdivID=801
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120626&vRoadID=11&vSurveyYear=2013&vSubdivID=801
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120626&vRoadID=11&vSurveyYear=2013&vSubdivID=801
