road	N2
km	109.8
type	RCC Girder Bridge
lrpName	LRP110a
name	MIRNAGAR R C C G BRIDGE
length	37.2
condition	C
structureNr	103398
est cost	0.75
roadName	Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road
chainage	109.8
width	8.7
constructionYear	1973
spans	3
zone	Sylhet
circle	Moulavi Bazar
division	Habiganj
sub-division	Shaistagonj
lat	24.112111111111112
lon	91.30477777777777
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=103398&vRoadID=11&vSurveyYear=2004&vSubdivID=552
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=103398&vRoadID=11&vSurveyYear=2004&vSubdivID=552
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=103398&vRoadID=11&vSurveyYear=2004&vSubdivID=552
