road	N2
km	93.299
type	RCC Girder Bridge
lrpName	LRP093c
name	RAZA BARIA RCC GIDER BRIDGE
length	26.2
condition	C
structureNr	103308
est cost	0.75
roadName	Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road
chainage	93.299
width	9.8
constructionYear	2004
spans	2
zone	Comilla
circle	Comilla
division	Brahmanbaria
sub-division	Brahmanbaria
lat	24.042833333333334
lon	91.18033333333334
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=103308&vRoadID=11&vSurveyYear=2004&vSubdivID=540
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=103308&vRoadID=11&vSurveyYear=2004&vSubdivID=540
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=103308&vRoadID=11&vSurveyYear=2004&vSubdivID=540
