road	R110
km	17.377
type	Box Culvert
lrpName	LRP016a
name	KILLARPULL
length	4.7
condition	C
structureNr	104979
est cost	1.6
roadName	Jatrabari-Demra-Shimrail-Narayanganj (Chasara) Road
chainage	17.377
width	12.23
constructionYear	1989
spans	1
zone	Dhaka
circle	Dhaka
division	Narayanganj
sub-division	Narayanganj-1
lat	23.631666666666668
lon	90.51163888888888
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104979&vRoadID=67&vSurveyYear=2004&vSubdivID=520
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104979&vRoadID=67&vSurveyYear=2004&vSubdivID=520
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104979&vRoadID=67&vSurveyYear=2004&vSubdivID=520
